session_id, project, pid, username, timestamp, type, data
dd24060c, "~/quoterspro", 3991, "daveh", 1573997262848, error, "Installing package into ‘/home/daveh/R/x86_64-pc-linux-gnu-library/3.5’\n(as ‘lib’ is unspecified)\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997263249, output, "Warning in install.packages :\n  unable to access index for repository http://localhost:5000/packages/internal/latest/src/contrib:\n  cannot open URL 'http://localhost:5000/packages/internal/latest/src/contrib/PACKAGES'\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997263645, error, "also installing the dependencies ‘colorspace’, ‘sys’, ‘ps’, ‘highr’, ‘markdown’, ‘plyr’, ‘labeling’, ‘munsell’, ‘RColorBrewer’, ‘zeallot’, ‘askpass’, ‘rematch’, ‘prettyunits’, ‘processx’, ‘knitr’, ‘yaml’, ‘evaluate’, ‘base64enc’, ‘tinytex’, ‘xfun’, ‘utf8’, ‘backports’, ‘generics’, ‘reshape2’, ‘assertthat’, ‘glue’, ‘pkgconfig’, ‘rlang’, ‘tidyselect’, ‘plogr’, ‘DBI’, ‘ellipsis’, ‘gtable’, ‘lazyeval’, ‘scales’, ‘viridisLite’, ‘withr’, ‘vctrs’, ‘curl’, ‘openssl’, ‘clipr’, ‘cellranger’, ‘progress’, ‘callr’, ‘fs’, ‘rmarkdown’, ‘whisker’, ‘selectr’, ‘stringi’, ‘fansi’, ‘pillar’, ‘lifecycle’, ‘broom’, ‘cli’, ‘dplyr’, ‘dbplyr’, ‘forcats’, ‘ggplot2’, ‘haven’, ‘hms’, ‘httr’, ‘lubridate’, ‘modelr’, ‘purrr’, ‘readr’, ‘readxl’, ‘reprex’, ‘rstudioapi’, ‘rvest’, ‘stringr’, ‘tibble’, ‘tidyr’, ‘xml2’\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/colorspace_1.4-1.tar.gz'\nContent type 'application/x-gzip' length 2513103 bytes (2.4 MB)\n==================================================\ndownloaded 2.4 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/sys_3.3.tar.gz'\nContent type 'application/x-gzip' length 53180 bytes (51 KB)\n==================================================\ndownloaded 51 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/ps_1.3.0.tar.gz'\nContent type 'application/x-gzip' length 262921 bytes (256 KB)\n==================================================\ndownloaded 256 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/highr_0.8.tar.gz'\nContent type 'application/x-gzip' length 40723 bytes (39 KB)\n==================================================\ndownloaded 39 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/markdown_1.1.tar.gz'\nContent type 'application/x-gzip' length 215343 bytes (210 KB)\n==================================================\ndownloaded 210 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/plyr_1.8.4.tar.gz'\nContent type 'application/x-gzip' length 1027129 bytes (1003 KB)\n==================================================\ndownloaded 1003 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/labeling_0.3.tar.gz'\nContent type 'application/x-gzip' length 59412 bytes (58 KB)\n==================================================\ndownloaded 58 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/munsell_0.5.0.tar.gz'\nContent type 'application/x-gzip' length 240859 bytes (235 KB)\n==================================================\ndownloaded 235 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/RColorBrewer_1.1-2.tar.gz'\nContent type 'application/x-gzip' length 52693 bytes (51 KB)\n==================================================\ndownloaded 51 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/zeallot_0.1.0.tar.gz'\nContent type 'application/x-gzip' length 57870 bytes (56 KB)\n==================================================\ndownloaded 56 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/askpass_1.1.tar.gz'\nContent type 'application/x-gzip' length 23270 bytes (22 KB)\n==================================================\ndownloaded 22 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/rematch_1.0.1.tar.gz'\nContent type 'application/x-gzip' length 12028 bytes (11 KB)\n==================================================\ndownloaded 11 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/prettyunits_1.0.2.tar.gz'\nContent type 'application/x-gzip' length 28972 bytes (28 KB)\n==================================================\ndownloaded 28 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/processx_3.4.1.tar.gz'\nContent type 'application/x-gzip' length 327073 bytes (319 KB)\n==================================================\ndownloaded 319 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/knitr_1.26.tar.gz'\nContent type 'application/x-gzip' length 1375837 bytes (1.3 MB)\n==================================================\ndownloaded 1.3 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/yaml_2.2.0.tar.gz'\nContent type 'application/x-gzip' length 244160 bytes (238 KB)\n==================================================\ndownloaded 238 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/evaluate_0.14.tar.gz'\nContent type 'application/x-gzip' length 73514 bytes (71 KB)\n==================================================\ndownloaded 71 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/base64enc_0.1-3.tar.gz'\nContent type 'application/x-gzip' length 36857 bytes (35 KB)\n==================================================\ndownloaded 35 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/tinytex_0.17.tar.gz'\nContent type 'application/x-gzip' length 96665 bytes (94 KB)\n==================================================\ndownloaded 94 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/xfun_0.11.tar.gz'\nContent type 'application/x-gzip' length 170478 bytes (166 KB)\n==================================================\ndownloaded 166 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/utf8_1.1.4.tar.gz'\nContent type 'application/x-gzip' length 221078 bytes (215 KB)\n==================================================\ndownloaded 215 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/backports_1.1.5.tar.gz'\nContent type 'application/x-gzip' length 57839 bytes (56 KB)\n==================================================\ndownloaded 56 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/generics_0.0.2.tar.gz'\nContent type 'application/x-gzip' length 61882 bytes (60 KB)\n==================================================\ndownloaded 60 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/reshape2_1.4.3.tar.gz'\nContent type 'application/x-gzip' length 429736 bytes (419 KB)\n==================================================\ndownloaded 419 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/assertthat_0.2.1.tar.gz'\nContent type 'application/x-gzip' length 51509 bytes (50 KB)\n==================================================\ndownloaded 50 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/glue_1.3.1.tar.gz'\nContent type 'application/x-gzip' length 166081 bytes (162 KB)\n==================================================\ndownloaded 162 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/pkgconfig_2.0.3.tar.gz'\nContent type 'application/x-gzip' length 17466 bytes (17 KB)\n==================================================\ndownloaded 17 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/rlang_0.4.1.tar.gz'\nContent type 'application/x-gzip' length 1157434 bytes (1.1 MB)\n==================================================\ndownloaded 1.1 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/tidyselect_0.2.5.tar.gz'\nContent type 'application/x-gzip' length 421446 bytes (411 KB)\n==================================================\ndownloaded 411 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/plogr_0.2.0.tar.gz'\nContent type 'application/x-gzip' length 12617 bytes (12 KB)\n==================================================\ndownloaded 12 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/DBI_1.0.0.tar.gz'\nContent type 'application/x-gzip' length 878164 bytes (857 KB)\n==================================================\ndownloaded 857 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/ellipsis_0.3.0.tar.gz'\nContent type 'application/x-gzip' length 35679 bytes (34 KB)\n==================================================\ndownloaded 34 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/gtable_0.3.0.tar.gz'\nContent type 'application/x-gzip' length 430096 bytes (420 KB)\n==================================================\ndownloaded 420 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/lazyeval_0.2.2.tar.gz'\nContent type 'application/x-gzip' length 162153 bytes (158 KB)\n==================================================\ndownloaded 158 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/scales_1.0.0.tar.gz'\nContent type 'application/x-gzip' length 819694 bytes (800 KB)\n==================================================\ndownloaded 800 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/viridisLite_0.3.0.tar.gz'\nContent type 'application/x-gzip' length 56980 bytes (55 KB)\n==================================================\ndownloaded 55 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/withr_2.1.2.tar.gz'\nContent type 'application/x-gzip' length 148654 bytes (145 KB)\n==================================================\ndownloaded 145 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/vctrs_0.2.0.tar.gz'\nContent type 'application/x-gzip' length 881606 bytes (860 KB)\n==================================================\ndownloaded 860 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/curl_4.2.tar.gz'\nContent type 'application/x-gzip' length 769933 bytes (751 KB)\n==================================================\ndownloaded 751 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/openssl_1.4.1.tar.gz'\nContent type 'application/x-gzip' length 1370342 bytes (1.3 MB)\n==================================================\ndownloaded 1.3 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/clipr_0.7.0.tar.gz'\nContent type 'application/x-gzip' length 46738 bytes (45 KB)\n==================================================\ndownloaded 45 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/cellranger_1.1.0.tar.gz'\nContent type 'application/x-gzip' length 100742 bytes (98 KB)\n==================================================\ndownloaded 98 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/progress_1.2.2.tar.gz'\nContent type 'application/x-gzip' length 80446 bytes (78 KB)\n==================================================\ndownloaded 78 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/callr_3.3.2.tar.gz'\nContent type 'application/x-gzip' length 337116 bytes (329 KB)\n==================================================\ndownloaded 329 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/fs_1.3.1.tar.gz'\nContent type 'application/x-gzip' length 1176178 bytes (1.1 MB)\n==================================================\ndownloaded 1.1 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/rmarkdown_1.17.tar.gz'\nContent type 'application/x-gzip' length 3556322 bytes (3.4 MB)\n==================================================\ndownloaded 3.4 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/whisker_0.4.tar.gz'\nContent type 'application/x-gzip' length 65340 bytes (63 KB)\n==================================================\ndownloaded 63 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/selectr_0.4-1.tar.gz'\nContent type 'application/x-gzip' length 488380 bytes (476 KB)\n==================================================\ndownloaded 476 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/stringi_1.4.3.tar.gz'\nContent type 'application/x-gzip' length 2464441 bytes (2.4 MB)\n==================================================\ndownloaded 2.4 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/fansi_0.4.0.tar.gz'\nContent type 'application/x-gzip' length 233936 bytes (228 KB)\n==================================================\ndownloaded 228 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/pillar_1.4.2.tar.gz'\nContent type 'application/x-gzip' length 174553 bytes (170 KB)\n==================================================\ndownloaded 170 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/lifecycle_0.1.0.tar.gz'\nContent type 'application/x-gzip' length 77338 bytes (75 KB)\n==================================================\ndownloaded 75 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/broom_0.5.2.tar.gz'\nContent type 'application/x-gzip' length 1979371 bytes (1.9 MB)\n==================================================\ndownloaded 1.9 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/cli_1.1.0.tar.gz'\nContent type 'application/x-gzip' length 169564 bytes (165 KB)\n==================================================\ndownloaded 165 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/dplyr_0.8.3.tar.gz'\nContent type 'application/x-gzip' length 9565836 bytes (9.1 MB)\n==================================================\ndownloaded 9.1 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/dbplyr_1.4.2.tar.gz'\nContent type 'application/x-gzip' length 571496 bytes (558 KB)\n==================================================\ndownloaded 558 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/forcats_0.4.0.tar.gz'\nContent type 'application/x-gzip' length 342559 bytes (334 KB)\n==================================================\ndownloaded 334 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/ggplot2_3.2.1.tar.gz'\nContent type 'application/x-gzip' length 3957784 bytes (3.8 MB)\n==================================================\ndownloaded 3.8 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/haven_2.2.0.tar.gz'\nContent type 'application/x-gzip' length 1314975 bytes (1.3 MB)\n==================================================\ndownloaded 1.3 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/hms_0.5.2.tar.gz'\nContent type 'application/x-gzip' length 103724 bytes (101 KB)\n==================================================\ndownloaded 101 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/httr_1.4.1.tar.gz'\nContent type 'application/x-gzip' length 489389 bytes (477 KB)\n==================================================\ndownloaded 477 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/lubridate_1.7.4.tar.gz'\nContent type 'application/x-gzip' length 1697415 bytes (1.6 MB)\n==================================================\ndownloaded 1.6 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/modelr_0.1.5.tar.gz'\nContent type 'application/x-gzip' length 197484 bytes (192 KB)\n==================================================\ndownloaded 192 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/purrr_0.3.3.tar.gz'\nContent type 'application/x-gzip' length 424475 bytes (414 KB)\n==================================================\ndownloaded 414 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/readr_1.3.1.tar.gz'\nContent type 'application/x-gzip' length 4869102 bytes (4.6 MB)\n==================================================\ndownloaded 4.6 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/readxl_1.3.1.tar.gz'\nContent type 'application/x-gzip' length 2212699 bytes (2.1 MB)\n==================================================\ndownloaded 2.1 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/reprex_0.3.0.tar.gz'\nContent type 'application/x-gzip' length 424967 bytes (415 KB)\n==================================================\ndownloaded 415 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/rstudioapi_0.10.tar.gz'\nContent type 'application/x-gzip' length 206654 bytes (201 KB)\n==================================================\ndownloaded 201 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/rvest_0.3.5.tar.gz'\nContent type 'application/x-gzip' length 660124 bytes (644 KB)\n==================================================\ndownloaded 644 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/stringr_1.4.0.tar.gz'\nContent type 'application/x-gzip' length 204815 bytes (200 KB)\n==================================================\ndownloaded 200 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/tibble_2.1.3.tar.gz'\nContent type 'application/x-gzip' length 321157 bytes (313 KB)\n==================================================\ndownloaded 313 KB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/tidyr_1.0.0.tar.gz'\nContent type 'application/x-gzip' length 1290351 bytes (1.2 MB)\n==================================================\ndownloaded 1.2 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/xml2_1.2.2.tar.gz'\nContent type 'application/x-gzip' length 1696955 bytes (1.6 MB)\n==================================================\ndownloaded 1.6 MB\n\ntrying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/tidyverse_1.2.1.tar.gz'\nContent type 'application/x-gzip' length 88802 bytes (86 KB)\n==================================================\ndownloaded 86 KB\n\n* installing *binary* package ‘colorspace’ ...\n* DONE (colorspace)\n* installing *binary* package ‘sys’ ...\n* DONE (sys)\n* installing *binary* package ‘ps’ ...\n* DONE (ps)\n* installing *binary* package ‘highr’ ...\n* DONE (highr)\n* installing *binary* package ‘plyr’ ...\n* DONE (plyr)\n* installing *binary* package ‘labeling’ ...\n* DONE (labeling)\n* installing *binary* package ‘RColorBrewer’ ...\n* DONE (RColorBrewer)\n* installing *binary* package ‘zeallot’ ...\n* DONE (zeallot)\n* installing *binary* package ‘rematch’ ...\n* DONE (rematch)\n* installing *binary* package ‘yaml’ ...\n* DONE (yaml)\n* installing *binary* package ‘evaluate’ ...\n* DONE (evaluate)\n* installing *binary* package ‘base64enc’ ...\n* DONE (base64enc)\n* installing *binary* package ‘xfun’ ...\n* DONE (xfun)\n* installing *binary* package ‘utf8’ ...\n* DONE (utf8)\n* installing *binary* package ‘backports’ ...\n* DONE (backports)\n* installing *binary* package ‘generics’ ...\n* DONE (generics)\n* installing *binary* package ‘assertthat’ ...\n* DONE (assertthat)\n* installing *binary* package ‘glue’ ...\n* DONE (glue)\n* installing *binary* package ‘pkgconfig’ ...\n* DONE (pkgconfig)\n* installing *binary* package ‘rlang’ ...\n* DONE (rlang)\n* installing *binary* package ‘plogr’ ...\n* DONE (plogr)\n* installing *binary* package ‘DBI’ ...\n* DONE (DBI)\n* installing *binary* package ‘gtable’ ...\n* DONE (gtable)\n* installing *binary* package ‘lazyeval’ ...\n* DONE (lazyeval)\n* installing *binary* package ‘viridisLite’ ...\n* DONE (viridisLite)\n* installing *binary* package ‘withr’ ...\n* DONE (withr)\n* installing *binary* package ‘curl’ ...\n* DONE (curl)\n* installing *binary* package ‘clipr’ ...\n* DONE (clipr)\n* installing *binary* package ‘fs’ ...\n* DONE (fs)\n* installing *binary* package ‘whisker’ ...\n* DONE (whisker)\n* installing *binary* package ‘stringi’ ...\n* DONE (stringi)\n* installing *binary* package ‘fansi’ ...\n* DONE (fansi)\n* installing *binary* package ‘rstudioapi’ ...\n* DONE (rstudioapi)\n* installing *binary* package ‘xml2’ ...\n* DONE (xml2)\n* installing *binary* package ‘markdown’ ...\n* DONE (markdown)\n* installing *binary* package ‘munsell’ ...\n* DONE (munsell)\n* installing *binary* package ‘askpass’ ...\n* DONE (askpass)\n* installing *binary* package ‘prettyunits’ ...\n* DONE (prettyunits)\n* installing *binary* package ‘processx’ ...\n* DONE (processx)\n* installing *binary* package ‘tinytex’ ...\n* DONE (tinytex)\n* installing *binary* package ‘ellipsis’ ...\n* DONE (ellipsis)\n* installing *binary* package ‘lifecycle’ ...\n* DONE (lifecycle)\n* installing *binary* package ‘cli’ ...\n* DONE (cli)\n* installing *binary* package ‘purrr’ ...\n* DONE (purrr)\n* installing *binary* package ‘stringr’ ...\n* DONE (stringr)\n* installing *binary* package ‘knitr’ ...\n* DONE (knitr)\n* installing *binary* package ‘reshape2’ ...\n* DONE (reshape2)\n* installing *binary* package ‘tidyselect’ ...\n* DONE (tidyselect)\n* installing *binary* package ‘scales’ ...\n* DONE (scales)\n* installing *binary* package ‘vctrs’ ...\n* DONE (vctrs)\n* installing *binary* package ‘openssl’ ...\n* DONE (openssl)\n* installing *binary* package ‘callr’ ...\n* DONE (callr)\n* installing *binary* package ‘selectr’ ...\n* DONE (selectr)\n* installing *binary* package ‘lubridate’ ...\n* DONE (lubridate)\n* installing *binary* package ‘rmarkdown’ ...\n* DONE (rmarkdown)\n* installing *binary* package ‘pillar’ ...\n* DONE (pillar)\n* installing *binary* package ‘hms’ ...\n* DONE (hms)\n* installing *binary* package ‘httr’ ...\n* DONE (httr)\n* installing *binary* package ‘progress’ ...\n* DONE (progress)\n* installing *binary* package ‘reprex’ ...\n* DONE (reprex)\n* installing *binary* package ‘rvest’ ...\n* DONE (rvest)\n* installing *binary* package ‘tibble’ ...\n* DONE (tibble)\n* installing *binary* package ‘cellranger’ ...\n* DONE (cellranger)\n* installing *binary* package ‘dplyr’ ...\n* DONE (dplyr)\n* installing *binary* package ‘forcats’ ...\n* DONE (forcats)\n* installing *binary* package ‘ggplot2’ ...\n* DONE (ggplot2)\n* installing *binary* package ‘readr’ ...\n* DONE (readr)\n* installing *binary* package ‘dbplyr’ ...\n* DONE (dbplyr)\n* installing *binary* package ‘haven’ ...\n* DONE (haven)\n* installing *binary* package ‘readxl’ ...\n* DONE (readxl)\n* installing *binary* package ‘tidyr’ ...\n* DONE (tidyr)\n* installing *binary* package ‘broom’ ...\n* DONE (broom)\n* installing *binary* package ‘modelr’ ...\n* DONE (modelr)\n* installing *binary* package ‘tidyverse’ ...\n* DONE (tidyverse)\n\nThe downloaded source packages are in\n	‘/tmp/RtmpZyZOwN/downloaded_packages’\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997435567, prompt, "> "
dd24060c, "~/quoterspro", 3991, "daveh", 1573997443486, input, "source('~/quoterspro/plot_examples.R')"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997444669, error, "[30m── [1mAttaching packages[22m ──────────────────────────────────────────────────────────────────────── tidyverse 1.2.1 ──[39m\n[30m[32m✔[30m [34mggplot2[30m 3.2.1     [32m✔[30m [34mpurrr  [30m 0.3.3\n[32m✔[30m [34mtibble [30m 2.1.3     [32m✔[30m [34mdplyr  [30m 0.8.3\n[32m✔[30m [34mtidyr  [30m 1.0.0     [32m✔[30m [34mstringr[30m 1.4.0\n[32m✔[30m [34mreadr  [30m 1.3.1     [32m✔[30m [34mforcats[30m 0.4.0[39m\n[30m── [1mConflicts[22m ─────────────────────────────────────────────────────────────────────────── tidyverse_conflicts() ──\n[31m✖[30m [34mdplyr[30m::[32mfilter()[30m masks [34mstats[30m::filter()\n[31m✖[30m [34mdplyr[30m::[32mlag()[30m    masks [34mstats[30m::lag()[39m\nError in get_items(item = ""RSC"", n_users = n_users, api = api) : \n  could not find function ""get_items""\nIn addition: Warning messages:\n1: package ‘tidyverse’ was built under R version 3.5.3 \n2: package ‘ggplot2’ was built under R version 3.5.3 \n3: package ‘tibble’ was built under R version 3.5.3 \n4: package ‘tidyr’ was built under R version 3.5.3 \n5: package ‘readr’ was built under R version 3.5.3 \n6: package ‘purrr’ was built under R version 3.5.3 \n7: package ‘dplyr’ was built under R version 3.5.3 \n8: package ‘stringr’ was built under R version 3.5.3 \n9: package ‘forcats’ was built under R version 3.5.3 \n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997445036, prompt, "> "
dd24060c, "~/quoterspro", 3991, "daveh", 1573997935335, input, "library(quoterspro)"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997935337, error, "Error in library(quoterspro) : there is no package called ‘quoterspro’\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997935338, prompt, "> "
dd24060c, "~/quoterspro", 3991, "daveh", 1573997964053, input, "remotes::remote_install"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997964054, error, "Error in loadNamespace(name) : there is no package called ‘remotes’\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997964058, prompt, "> "
dd24060c, "~/quoterspro", 3991, "daveh", 1573997986046, input, "install.packages(""remotes"")"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997982245, error, "Warning: unable to access index for repository http://localhost:5000/packages/internal/latest/src/contrib:\n  cannot open URL 'http://localhost:5000/packages/internal/latest/src/contrib/PACKAGES'\nWarning: unable to access index for repository http://localhost:5000/packages/internal/latest/src/contrib:\n  cannot open URL 'http://localhost:5000/packages/internal/latest/src/contrib/PACKAGES'\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997986482, output, "Warning in install.packages :\n  unable to access index for repository http://localhost:5000/packages/internal/latest/src/contrib:\n  cannot open URL 'http://localhost:5000/packages/internal/latest/src/contrib/PACKAGES'\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997986894, error, "Installing package into ‘/home/daveh/R/x86_64-pc-linux-gnu-library/3.5’\n(as ‘lib’ is unspecified)\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997987309, output, "Warning in install.packages :\n  unable to access index for repository http://localhost:5000/packages/internal/latest/src/contrib:\n  cannot open URL 'http://localhost:5000/packages/internal/latest/src/contrib/PACKAGES'\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997987664, error, "trying URL 'https://demo.rstudiopm.com/all/__linux__/bionic/latest/src/contrib/remotes_2.1.0.tar.gz'\nContent type 'application/x-gzip' length 349360 bytes (341 KB)\n==================================================\ndownloaded 341 KB\n\n* installing *binary* package ‘remotes’ ...\n* DONE (remotes)\n\nThe downloaded source packages are in\n	‘/tmp/RtmpZyZOwN/downloaded_packages’\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573997989783, prompt, "> "
dd24060c, "~/quoterspro", 3991, "daveh", 1573998048071, input, "remotes::install_github('dsdaveh/quoterspro')"
dd24060c, "~/quoterspro", 3991, "daveh", 1573998049021, error, "Error: Failed to install 'unknown package' from GitHub:\n  HTTP error 404.\n  Not Found\n\n  Did you spell the repo owner (`dsdaveh`) and repo name (`quoterspro`) correctly?\n  - If spelling is correct, check that you have the required permissions to access the repo.\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573998049092, prompt, "> "
dd24060c, "~/quoterspro", 3991, "daveh", 1573998099463, input, "remotes::install_github('dsdaveh/quoterspro')"
dd24060c, "~/quoterspro", 3991, "daveh", 1573998099850, error, "Downloading GitHub repo dsdaveh/quoterspro@master\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573998103382, output, "These packages have more recent versions available.\nWhich would you like to update?\n\n1: All                                \n2: CRAN packages only                 \n3: None                               \n4: R6        (2.4.0  -> 2.4.1 ) [CRAN]\n5: Rcpp      (1.0.1  -> 1.0.3 ) [CRAN]\n6: digest    (0.6.19 -> 0.6.22) [CRAN]\n7: htmltools (0.3.6  -> 0.4.0 ) [CRAN]\n\nEnter one or more numbers, or an empty line to skip updates:\n"
dd24060c, "~/quoterspro", 3991, "daveh", 1573998103426, prompt, ""
